enzyme	genome_name	db_name	gene_caller_id	contig	modules_with_enzyme	enzyme_definition	warnings
K02018	Cke_CTNIH27	Cke_CTNIH27	1612	c_000000000009	None	molybdate transport system permease protein	None
K18928	Cke_CTNIH27	Cke_CTNIH27	1606	c_000000000009	None	L-lactate dehydrogenase complex protein LldE	None
K04487	Cke_CTNIH27	Cke_CTNIH27	1649	c_000000000009	None	cysteine desulfurase [EC:2.8.1.7]	None
K16652	Cke_CTNIH27	Cke_CTNIH27	652	c_000000000002	None	decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose 2-reductase [EC:1.1.1.333]	None
K16652	Cke_CTNIH27	Cke_CTNIH27	1710	c_000000000010	None	decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose 2-reductase [EC:1.1.1.333]	None
K07004	Cke_CTNIH27	Cke_CTNIH27	1777	c_000000000011	None	uncharacterized protein	None
K02020	Cke_CTNIH27	Cke_CTNIH27	1613	c_000000000009	None	molybdate transport system substrate-binding protein	None
K01515	Cke_CTNIH27	Cke_CTNIH27	1658	c_000000000010	None	ADP-ribose diphosphatase [EC:3.6.1.13 3.6.1.-]	None
K03116	Cke_CTNIH27	Cke_CTNIH27	1714	c_000000000010	None	sec-independent protein translocase protein TatA	None
K02036	Cke_CTNIH27	Cke_CTNIH27	1754	c_000000000011	None	phosphate transport system ATP-binding protein [EC:7.3.2.1]	None
K00782	Cke_CTNIH27	Cke_CTNIH27	1604	c_000000000009	None	L-lactate dehydrogenase complex protein LldG	None
K06442	Cke_CTNIH27	Cke_CTNIH27	1653	c_000000000010	None	23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]	None
K19577	Cke_CTNIH27	Cke_CTNIH27	1545	c_000000000008	None	MFS transporter, DHA1 family, inner membrane transport protein	None
K02037	Cke_CTNIH27	Cke_CTNIH27	1756	c_000000000011	None	phosphate transport system permease protein	None
K00375	Cke_CTNIH27	Cke_CTNIH27	1541	c_000000000008	None	GntR family transcriptional regulator / MocR family aminotransferase	None
K07778	Cke_CTNIH27	Cke_CTNIH27	1056	c_000000000004	None	two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]	None
K07778	Cke_CTNIH27	Cke_CTNIH27	456	c_000000000002	None	two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]	None
K07778	Cke_CTNIH27	Cke_CTNIH27	1677	c_000000000010	None	two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]	None
K07778	Cke_CTNIH27	Cke_CTNIH27	817	c_000000000003	None	two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]	None
K07778	Cke_CTNIH27	Cke_CTNIH27	223	c_000000000001	None	two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]	None
K03522	Cke_CTNIH27	Cke_CTNIH27	1648	c_000000000009	None	electron transfer flavoprotein alpha subunit	None
K13527	Cke_CTNIH27	Cke_CTNIH27	1720	c_000000000010	None	proteasome-associated ATPase	None
K06895	Cke_CTNIH27	Cke_CTNIH27	1819	c_000000000012	None	L-lysine exporter family protein LysE/ArgO	None
K06117	Cke_CTNIH27	Cke_CTNIH27	1651	c_000000000010	None	glycerol-1-phosphatase [EC:3.1.3.21]	None
K07792	Cke_CTNIH27	Cke_CTNIH27	1668	c_000000000010	None	anaerobic C4-dicarboxylate transporter DcuB	None
K05540	Cke_CTNIH27	Cke_CTNIH27	1752	c_000000000011	None	tRNA-dihydrouridine synthase B [EC:1.-.-.-]	None
K02039	Cke_CTNIH27	Cke_CTNIH27	1753	c_000000000011	None	phosphate transport system protein	None
K03284	Cke_CTNIH27	Cke_CTNIH27	1694	c_000000000010	None	magnesium transporter	None
K03521	Cke_CTNIH27	Cke_CTNIH27	1647	c_000000000009	None	electron transfer flavoprotein beta subunit	None
K07223	Cke_CTNIH27	Cke_CTNIH27	1701	c_000000000010	None	porphyrinogen peroxidase [EC:1.11.1.-]	None
K07791	Cke_CTNIH27	Cke_CTNIH27	1726	c_000000000010	None	anaerobic C4-dicarboxylate transporter DcuA	None
K05838	Cke_CTNIH27	Cke_CTNIH27	1640	c_000000000009	None	putative thioredoxin	None
K02038	Cke_CTNIH27	Cke_CTNIH27	1755	c_000000000011	None	phosphate transport system permease protein	None
K03118	Cke_CTNIH27	Cke_CTNIH27	1713	c_000000000010	None	sec-independent protein translocase protein TatC	None
K05596	Cke_CTNIH27	Cke_CTNIH27	1820	c_000000000012	None	LysR family transcriptional regulator, arginine and lysine transport system/DNA replication regulator	None
K05592	Cke_CTNIH27	Cke_CTNIH27	1587	c_000000000009	None	ATP-dependent RNA helicase DeaD [EC:5.6.2.7]	None
K11068	Cke_CTNIH27	Cke_CTNIH27	1770	c_000000000011	None	hemolysin III	None
K02835	Cke_CTNIH27	Cke_CTNIH27	1624	c_000000000009	None	peptide chain release factor 1	None
K03929	Cke_CTNIH27	Cke_CTNIH27	1569	c_000000000009	None	para-nitrobenzyl esterase [EC:3.1.1.-]	None
K03727	Cke_CTNIH27	Cke_CTNIH27	1712	c_000000000010	None	ATP-dependent RNA helicase HelY [EC:5.6.2.6]	None
K00945	Cke_CTNIH27	Cke_CTNIH27	1666	c_000000000010	None	CMP/dCMP kinase [EC:2.7.4.25]	None
K11928	Cke_CTNIH27	Cke_CTNIH27	1591	c_000000000009	None	sodium/proline symporter	None
K01867	Cke_CTNIH27	Cke_CTNIH27	1260	c_000000000006	None	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	None
K01867	Cke_CTNIH27	Cke_CTNIH27	1549	c_000000000008	None	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	None
K00761	Cke_CTNIH27	Cke_CTNIH27	1560	c_000000000008	None	uracil phosphoribosyltransferase [EC:2.4.2.9]	None
K21744	Cke_CTNIH27	Cke_CTNIH27	1602	c_000000000009	None	MerR family transcriptional regulator, thiopeptide resistance regulator	None
K14161	Cke_CTNIH27	Cke_CTNIH27	1521	c_000000000008	None	protein ImuB	None
K02071	Cke_CTNIH27	Cke_CTNIH27	1525	c_000000000008	None	D-methionine transport system ATP-binding protein	None
K01424	Cke_CTNIH27	Cke_CTNIH27	1769	c_000000000011	None	L-asparaginase [EC:3.5.1.1]	None
K01424	Cke_CTNIH27	Cke_CTNIH27	113	c_000000000001	None	L-asparaginase [EC:3.5.1.1]	None
K07727	Cke_CTNIH27	Cke_CTNIH27	1530	c_000000000008	None	putative transcriptional regulator	None
K04763	Cke_CTNIH27	Cke_CTNIH27	1659	c_000000000010	None	integrase/recombinase XerD	None
K09858	Cke_CTNIH27	Cke_CTNIH27	1681	c_000000000010	None	SEC-C motif domain protein	None
K06980	Cke_CTNIH27	Cke_CTNIH27	1763	c_000000000011	None	tRNA-modifying protein YgfZ	None
K07693	Cke_CTNIH27	Cke_CTNIH27	1676	c_000000000010	None	two-component system, NarL family, response regulator DesR	None
K02072	Cke_CTNIH27	Cke_CTNIH27	1524	c_000000000008	None	D-methionine transport system permease protein	None
K14162	Cke_CTNIH27	Cke_CTNIH27	1527	c_000000000008	None	error-prone DNA polymerase [EC:2.7.7.7]	None
K15526	Cke_CTNIH27	Cke_CTNIH27	1732	c_000000000010	None	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase [EC:6.3.1.13]	None
K01142	Cke_CTNIH27	Cke_CTNIH27	1241	c_000000000005	None	exodeoxyribonuclease III [EC:3.1.11.2]	None
K01142	Cke_CTNIH27	Cke_CTNIH27	1546	c_000000000008	None	exodeoxyribonuclease III [EC:3.1.11.2]	None
K01354	Cke_CTNIH27	Cke_CTNIH27	1779	c_000000000011	None	oligopeptidase B [EC:3.4.21.83]	None
K02073	Cke_CTNIH27	Cke_CTNIH27	1526	c_000000000008	None	D-methionine transport system substrate-binding protein	None
K01744	Cke_CTNIH27	Cke_CTNIH27	1727	c_000000000010	None	aspartate ammonia-lyase [EC:4.3.1.1]	None
K03631	Cke_CTNIH27	Cke_CTNIH27	1655	c_000000000010	None	DNA repair protein RecN (Recombination protein N)	None
K01740	Cke_CTNIH27	Cke_CTNIH27	1539	c_000000000008	None	O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]	None
K21686	Cke_CTNIH27	Cke_CTNIH27	760	c_000000000002	None	XRE family transcriptional regulator, fatty acid utilization regulator	None
K21686	Cke_CTNIH27	Cke_CTNIH27	1564	c_000000000008	None	XRE family transcriptional regulator, fatty acid utilization regulator	None
K03547	Cke_CTNIH27	Cke_CTNIH27	1594	c_000000000009	None	DNA repair protein SbcD/Mre11	None
K03977	Cke_CTNIH27	Cke_CTNIH27	1667	c_000000000010	None	GTPase	None
K08981	Cke_CTNIH27	Cke_CTNIH27	1533	c_000000000008	None	putative membrane protein	None
K07442	Cke_CTNIH27	Cke_CTNIH27	1721	c_000000000010	None	tRNA (adenine57-N1/adenine58-N1)-methyltransferase catalytic subunit [EC:2.1.1.219 2.1.1.220]	None
K06986	Cke_CTNIH27	Cke_CTNIH27	1778	c_000000000011	None	uncharacterized protein	None
K15520	Cke_CTNIH27	Cke_CTNIH27	1758	c_000000000011	None	mycothiol synthase [EC:2.3.1.189]	None
K21685	Cke_CTNIH27	Cke_CTNIH27	1745	c_000000000011	None	LuxR family transcriptional regulator, regulator of acetate metabolism	None
K03752	Cke_CTNIH27	Cke_CTNIH27	1618	c_000000000009	None	molybdenum cofactor guanylyltransferase [EC:2.7.7.77]	None
K01554	Cke_CTNIH27	Cke_CTNIH27	1658	c_000000000010	None	8-oxo-dGDP phosphatase [EC:3.6.1.58]	None
K03602	Cke_CTNIH27	Cke_CTNIH27	1102	c_000000000004	None	exodeoxyribonuclease VII small subunit [EC:3.1.11.6]	None
K03575	Cke_CTNIH27	Cke_CTNIH27	1181	c_000000000005	None	A/G-specific adenine glycosylase [EC:3.2.2.31]	None
K21688	Cke_CTNIH27	Cke_CTNIH27	1019	c_000000000004	None	resuscitation-promoting factor RpfB	None
K03601	Cke_CTNIH27	Cke_CTNIH27	1103	c_000000000004	None	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	None
K02279	Cke_CTNIH27	Cke_CTNIH27	1003	c_000000000004	None	pilus assembly protein CpaB	None
K02913	Cke_CTNIH27	Cke_CTNIH27	993	c_000000000004	None	large subunit ribosomal protein L33	None
K15738	Cke_CTNIH27	Cke_CTNIH27	1024	c_000000000004	None	ABC transport system ATP-binding/permease protein	None
K15738	Cke_CTNIH27	Cke_CTNIH27	904	c_000000000003	None	ABC transport system ATP-binding/permease protein	None
K03833	Cke_CTNIH27	Cke_CTNIH27	1120	c_000000000004	None	selenocysteine-specific elongation factor	None
K06191	Cke_CTNIH27	Cke_CTNIH27	949	c_000000000003	None	glutaredoxin-like protein NrdH	None
K07259	Cke_CTNIH27	Cke_CTNIH27	1210	c_000000000005	None	serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	None
K06609	Cke_CTNIH27	Cke_CTNIH27	952	c_000000000003	None	MFS transporter, SP family, major inositol transporter	None
K00697	Cke_CTNIH27	Cke_CTNIH27	1163	c_000000000005	None	trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]	None
K02902	Cke_CTNIH27	Cke_CTNIH27	994	c_000000000004	None	large subunit ribosomal protein L28	None
K01776	Cke_CTNIH27	Cke_CTNIH27	935	c_000000000003	None	glutamate racemase [EC:5.1.1.3]	None
K00656	Cke_CTNIH27	Cke_CTNIH27	927	c_000000000003	None	formate C-acetyltransferase [EC:2.3.1.54]	None
K00124	Cke_CTNIH27	Cke_CTNIH27	1116	c_000000000004	None	formate dehydrogenase iron-sulfur subunit	None
K01372	Cke_CTNIH27	Cke_CTNIH27	1196	c_000000000005	None	bleomycin hydrolase [EC:3.4.22.40]	None
K01372	Cke_CTNIH27	Cke_CTNIH27	1197	c_000000000005	None	bleomycin hydrolase [EC:3.4.22.40]	None
K03798	Cke_CTNIH27	Cke_CTNIH27	1207	c_000000000005	None	cell division protease FtsH [EC:3.4.24.-]	None
K03564	Cke_CTNIH27	Cke_CTNIH27	918	c_000000000003	None	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]	None
K16237	Cke_CTNIH27	Cke_CTNIH27	1139	c_000000000004	None	aromatic amino acid permease	None
K16237	Cke_CTNIH27	Cke_CTNIH27	1141	c_000000000004	None	aromatic amino acid permease	None
K16237	Cke_CTNIH27	Cke_CTNIH27	1259	c_000000000006	None	aromatic amino acid permease	None
K05589	Cke_CTNIH27	Cke_CTNIH27	1074	c_000000000004	None	cell division protein FtsB	None
K03305	Cke_CTNIH27	Cke_CTNIH27	922	c_000000000003	None	proton-dependent oligopeptide transporter, POT family	None
K03305	Cke_CTNIH27	Cke_CTNIH27	871	c_000000000003	None	proton-dependent oligopeptide transporter, POT family	None
K09760	Cke_CTNIH27	Cke_CTNIH27	1106	c_000000000004	None	DNA recombination protein RmuC	None
K00989	Cke_CTNIH27	Cke_CTNIH27	933	c_000000000003	None	ribonuclease PH [EC:2.7.7.56]	None
K13936	Cke_CTNIH27	Cke_CTNIH27	1026	c_000000000004	None	malonate transporter and related proteins	None
K03310	Cke_CTNIH27	Cke_CTNIH27	960	c_000000000003	None	alanine or glycine:cation symporter, AGCS family	None
K03310	Cke_CTNIH27	Cke_CTNIH27	909	c_000000000003	None	alanine or glycine:cation symporter, AGCS family	None
K03310	Cke_CTNIH27	Cke_CTNIH27	167	c_000000000001	None	alanine or glycine:cation symporter, AGCS family	None
K01507	Cke_CTNIH27	Cke_CTNIH27	1211	c_000000000005	None	inorganic pyrophosphatase [EC:3.6.1.1]	None
K18917	Cke_CTNIH27	Cke_CTNIH27	971	c_000000000004	None	mycoredoxin [EC:1.20.4.3]	None
K01934	Cke_CTNIH27	Cke_CTNIH27	1004	c_000000000004	None	5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]	None
K00784	Cke_CTNIH27	Cke_CTNIH27	934	c_000000000003	None	ribonuclease Z [EC:3.1.26.11]	None
K01883	Cke_CTNIH27	Cke_CTNIH27	1173	c_000000000005	None	cysteinyl-tRNA synthetase [EC:6.1.1.16]	None
K01673	Cke_CTNIH27	Cke_CTNIH27	1180	c_000000000005	None	carbonic anhydrase [EC:4.2.1.1]	None
K07175	Cke_CTNIH27	Cke_CTNIH27	1091	c_000000000004	None	PhoH-like ATPase	None
K22468	Cke_CTNIH27	Cke_CTNIH27	1057	c_000000000004	None	polyphosphate kinase [EC:2.7.4.34]	None
K22468	Cke_CTNIH27	Cke_CTNIH27	1223	c_000000000005	None	polyphosphate kinase [EC:2.7.4.34]	None
K18455	Cke_CTNIH27	Cke_CTNIH27	1083	c_000000000004	None	mycothiol S-conjugate amidase [EC:3.5.1.115]	None
K04069	Cke_CTNIH27	Cke_CTNIH27	925	c_000000000003	None	pyruvate formate lyase activating enzyme [EC:1.97.1.4]	None
K02963	Cke_CTNIH27	Cke_CTNIH27	991	c_000000000004	None	small subunit ribosomal protein S18	None
K03499	Cke_CTNIH27	Cke_CTNIH27	1044	c_000000000004	None	trk/ktr system potassium uptake protein	None
K05995	Cke_CTNIH27	Cke_CTNIH27	970	c_000000000004	None	dipeptidase E [EC:3.4.13.21]	None
K05995	Cke_CTNIH27	Cke_CTNIH27	611	c_000000000002	None	dipeptidase E [EC:3.4.13.21]	None
K20491	Cke_CTNIH27	Cke_CTNIH27	1053	c_000000000004	None	lantibiotic transport system permease protein	None
K07238	Cke_CTNIH27	Cke_CTNIH27	1123	c_000000000004	None	zinc transporter, ZIP family	None
K20490	Cke_CTNIH27	Cke_CTNIH27	1054	c_000000000004	None	lantibiotic transport system ATP-binding protein	None
K01304	Cke_CTNIH27	Cke_CTNIH27	1113	c_000000000004	None	pyroglutamyl-peptidase [EC:3.4.19.3]	None
K04485	Cke_CTNIH27	Cke_CTNIH27	1178	c_000000000005	None	DNA repair protein RadA/Sms	None
K03498	Cke_CTNIH27	Cke_CTNIH27	1043	c_000000000004	None	trk/ktr system potassium uptake protein	None
K03117	Cke_CTNIH27	Cke_CTNIH27	1155	c_000000000004	None	sec-independent protein translocase protein TatB	None
K13283	Cke_CTNIH27	Cke_CTNIH27	1110	c_000000000004	None	ferrous-iron efflux pump FieF	None
K09146	Cke_CTNIH27	Cke_CTNIH27	1125	c_000000000004	None	uncharacterized protein	None
K13693	Cke_CTNIH27	Cke_CTNIH27	1145	c_000000000004	None	glucosyl-3-phosphoglycerate synthase [EC:2.4.1.266]	None
K01042	Cke_CTNIH27	Cke_CTNIH27	1119	c_000000000004	None	L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]	None
K01056	Cke_CTNIH27	Cke_CTNIH27	1059	c_000000000004	None	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	None
K01056	Cke_CTNIH27	Cke_CTNIH27	1045	c_000000000004	None	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	None
K03696	Cke_CTNIH27	Cke_CTNIH27	1184	c_000000000005	None	ATP-dependent Clp protease ATP-binding subunit ClpC	None
K01726	Cke_CTNIH27	Cke_CTNIH27	1036	c_000000000004	None	gamma-carbonic anhydrase [EC:4.2.1.-]	None
K09781	Cke_CTNIH27	Cke_CTNIH27	1124	c_000000000004	None	uncharacterized protein	None
K03723	Cke_CTNIH27	Cke_CTNIH27	1066	c_000000000004	None	transcription-repair coupling factor (superfamily II helicase) [EC:5.6.2.4]	None
K03722	Cke_CTNIH27	Cke_CTNIH27	941	c_000000000003	None	ATP-dependent DNA helicase DinG [EC:5.6.2.3]	None
K01874	Cke_CTNIH27	Cke_CTNIH27	1015	c_000000000004	None	methionyl-tRNA synthetase [EC:6.1.1.10]	None
K02004	Cke_CTNIH27	Cke_CTNIH27	965	c_000000000003	None	putative ABC transport system permease protein	None
K01519	Cke_CTNIH27	Cke_CTNIH27	932	c_000000000003	None	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	None
K01082	Cke_CTNIH27	Cke_CTNIH27	974	c_000000000004	None	3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]	None
K24206	Cke_CTNIH27	Cke_CTNIH27	928	c_000000000003	None	uric acid transporter	None
K09009	Cke_CTNIH27	Cke_CTNIH27	1075	c_000000000004	None	uncharacterized protein	None
K00763	Cke_CTNIH27	Cke_CTNIH27	940	c_000000000003	None	nicotinate phosphoribosyltransferase [EC:6.3.4.21]	None
K04075	Cke_CTNIH27	Cke_CTNIH27	1209	c_000000000005	None	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	None
K01246	Cke_CTNIH27	Cke_CTNIH27	1009	c_000000000004	None	DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	None
K02954	Cke_CTNIH27	Cke_CTNIH27	992	c_000000000004	None	small subunit ribosomal protein S14	None
K03647	Cke_CTNIH27	Cke_CTNIH27	875	c_000000000003	None	protein involved in ribonucleotide reduction	None
K03647	Cke_CTNIH27	Cke_CTNIH27	948	c_000000000003	None	protein involved in ribonucleotide reduction	None
K01087	Cke_CTNIH27	Cke_CTNIH27	1165	c_000000000005	None	trehalose 6-phosphate phosphatase [EC:3.1.3.12]	None
K18926	Cke_CTNIH27	Cke_CTNIH27	1186	c_000000000005	None	MFS transporter, DHA2 family, lincomycin resistance protein	None
K02003	Cke_CTNIH27	Cke_CTNIH27	1449	c_000000000007	None	putative ABC transport system ATP-binding protein	None
K02003	Cke_CTNIH27	Cke_CTNIH27	1214	c_000000000005	None	putative ABC transport system ATP-binding protein	None
K02003	Cke_CTNIH27	Cke_CTNIH27	966	c_000000000003	None	putative ABC transport system ATP-binding protein	None
K03282	Cke_CTNIH27	Cke_CTNIH27	1002	c_000000000004	None	large conductance mechanosensitive channel	None
K13052	Cke_CTNIH27	Cke_CTNIH27	1074	c_000000000004	None	cell division protein DivIC	None
K00760	Cke_CTNIH27	Cke_CTNIH27	1208	c_000000000005	None	hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	None
K06891	Cke_CTNIH27	Cke_CTNIH27	939	c_000000000003	None	ATP-dependent Clp protease adaptor protein ClpS	None
K00563	Cke_CTNIH27	Cke_CTNIH27	1148	c_000000000004	None	23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]	None
K03724	Cke_CTNIH27	Cke_CTNIH27	975	c_000000000004	None	ATP-dependent helicase Lhr and Lhr-like helicase [EC:5.6.2.6 5.6.2.4]	None
K02837	Cke_CTNIH27	Cke_CTNIH27	1041	c_000000000004	None	peptide chain release factor 3	None
K02016	Cke_CTNIH27	Cke_CTNIH27	915	c_000000000003	None	iron complex transport system substrate-binding protein	None
K01008	Cke_CTNIH27	Cke_CTNIH27	1118	c_000000000004	None	selenide, water dikinase [EC:2.7.9.3]	None
K05520	Cke_CTNIH27	Cke_CTNIH27	1109	c_000000000004	None	deglycase [EC:3.5.1.124]	None
K26110	Cke_CTNIH27	Cke_CTNIH27	1187	c_000000000005	None	GMP reductase [EC:1.7.1.7]	None
K15525	Cke_CTNIH27	Cke_CTNIH27	1130	c_000000000004	None	N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside deacetylase [EC:3.5.1.103]	None
K07653	Cke_CTNIH27	Cke_CTNIH27	998	c_000000000004	None	two-component system, OmpR family, sensor histidine kinase MprB [EC:2.7.13.3]	None
K16164	Cke_CTNIH27	Cke_CTNIH27	1058	c_000000000004	None	acylpyruvate hydrolase [EC:3.7.1.5]	None
K08372	Cke_CTNIH27	Cke_CTNIH27	999	c_000000000004	None	putative serine protease PepD [EC:3.4.21.-]	None
K01425	Cke_CTNIH27	Cke_CTNIH27	916	c_000000000003	None	glutaminase [EC:3.5.1.2]	None
K02919	Cke_CTNIH27	Cke_CTNIH27	951	c_000000000003	None	large subunit ribosomal protein L36	None
K02528	Cke_CTNIH27	Cke_CTNIH27	1020	c_000000000004	None	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	None
K00459	Cke_CTNIH27	Cke_CTNIH27	1046	c_000000000004	None	nitronate monooxygenase [EC:1.13.12.16]	None
K06994	Cke_CTNIH27	Cke_CTNIH27	1034	c_000000000004	None	putative drug exporter of the RND superfamily	None
K06994	Cke_CTNIH27	Cke_CTNIH27	1444	c_000000000007	None	putative drug exporter of the RND superfamily	None
K06994	Cke_CTNIH27	Cke_CTNIH27	687	c_000000000002	None	putative drug exporter of the RND superfamily	None
K06200	Cke_CTNIH27	Cke_CTNIH27	1193	c_000000000005	None	carbon starvation protein	None
K03218	Cke_CTNIH27	Cke_CTNIH27	1172	c_000000000005	None	23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	None
K07056	Cke_CTNIH27	Cke_CTNIH27	1013	c_000000000004	None	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]	None
K06942	Cke_CTNIH27	Cke_CTNIH27	1108	c_000000000004	None	ribosome-binding ATPase	None
K07669	Cke_CTNIH27	Cke_CTNIH27	997	c_000000000004	None	two-component system, OmpR family, response regulator MprA	None
K07084	Cke_CTNIH27	Cke_CTNIH27	979	c_000000000004	None	putative amino acid transporter	None
K06199	Cke_CTNIH27	Cke_CTNIH27	961	c_000000000003	None	fluoride exporter	None
K06199	Cke_CTNIH27	Cke_CTNIH27	962	c_000000000003	None	fluoride exporter	None
K04567	Cke_CTNIH27	Cke_CTNIH27	1191	c_000000000005	None	lysyl-tRNA synthetase, class II [EC:6.1.1.6]	None
K07085	Cke_CTNIH27	Cke_CTNIH27	1040	c_000000000004	None	putative transport protein	None
K07085	Cke_CTNIH27	Cke_CTNIH27	1496	c_000000000008	None	putative transport protein	None
K12503	Cke_CTNIH27	Cke_CTNIH27	1085	c_000000000004	None	short-chain Z-isoprenyl diphosphate synthase [EC:2.5.1.68]	None
K03624	Cke_CTNIH27	Cke_CTNIH27	1081	c_000000000004	None	transcription elongation factor GreA	None
K02909	Cke_CTNIH27	Cke_CTNIH27	995	c_000000000004	None	large subunit ribosomal protein L31	None
K03424	Cke_CTNIH27	Cke_CTNIH27	1018	c_000000000004	None	TatD DNase family protein [EC:3.1.21.-]	None
K07093	Cke_CTNIH27	Cke_CTNIH27	1192	c_000000000005	None	uncharacterized protein	None
K03593	Cke_CTNIH27	Cke_CTNIH27	1156	c_000000000004	None	ATP-binding protein involved in chromosome partitioning	None
K07736	Cke_CTNIH27	Cke_CTNIH27	1176	c_000000000005	None	CarD family transcriptional regulator, regulator of rRNA transcription	None
K04015	Cke_CTNIH27	Cke_CTNIH27	1117	c_000000000004	None	protein NrfD	None
K03790	Cke_CTNIH27	Cke_CTNIH27	1007	c_000000000004	None	[ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]	None
K16148	Cke_CTNIH27	Cke_CTNIH27	1150	c_000000000004	None	alpha-maltose-1-phosphate synthase [EC:2.4.1.342]	None
K02897	Cke_CTNIH27	Cke_CTNIH27	1060	c_000000000004	None	large subunit ribosomal protein L25	None
